20191029_bar_row_388,Collins Quarter,2008,86-88 Collins Street,Melbourne (CBD),373,-37.81393777,144.9705847
20191029_bar_row_391,Tufclub Hotel,2008,1-3 Flemington Road,North Melbourne,350,-37.80130394,144.9563792
20191029_bar_row_393,The Drunken Poet,2008,65-67 Peel Street,West Melbourne (Residential),50,-37.80666721,144.955498
20191029_bar_row_394,The Wine Bar,2004,2 Swanston Street,Melbourne (CBD),355,-37.81784465,144.9699175
20191029_bar_row_419,Match Bar & Grill,2008,221 Little Lonsdale Street,Melbourne (CBD),360,-37.810658,144.9657034
20191029_bar_row_421,The Green Room,2004,31-39 Elizabeth Street,Melbourne (CBD),225,-37.81741878,144.9643316
20191029_bar_row_432,Embassy Bar & Double Bar,2004,2-20 Drewery Place,Melbourne (CBD),303,-37.81130304,144.9639703
20191029_bar_row_442,Llama Bar,2004,3 Southgate Avenue,Southbank,50,-37.82066923,144.9662623
20191029_bar_row_445,Saturne,2004,3 Southgate Avenue,Southbank,100,-37.82066923,144.9662623
20191029_bar_row_447,The Quiet Man Irish Pub,2008,265-271 Racecourse Road,Kensington,400,-37.78860982,144.9323559
20191029_bar_row_452,Miss Libertine @ Mac's Hotel,2008,34-38 Franklin Street,Melbourne (CBD),355,-37.80752292,144.9616126
20191029_bar_row_453,Randy Dragon,2011,313-315 Flinders Lane,Melbourne (CBD),100,-37.81763918,144.9638507
20191029_bar_row_459,Royce Hotel,2008,375-385 St Kilda Road,Melbourne (Remainder),120,-37.83506751,144.9755139
20191029_bar_row_476,Hairy Canary,2008,196-212 Little Collins Street,Melbourne (CBD),50,-37.81384227,144.9671568
20191029_bar_row_485,European,2008,161 Spring Street,Melbourne (CBD),703,-37.8109513,144.9724291
20191029_bar_row_487,The Croft Institute,2008,21-25 Croft Alley,Melbourne (CBD),250,-37.81206249,144.9690881
20191029_bar_row_488,Cookie,2008,248-258 Swanston Street,Melbourne (CBD),300,-37.81199559,144.9652504
20191029_bar_row_489,Horse Bazaar,2008,395-397 Little Lonsdale Street,Melbourne (CBD),158,-37.81190077,144.9602499
20191029_bar_row_500,Club Asuka,2008,59-63 Bourke Street,Melbourne (CBD),150,-37.81212537,144.9715659
20191029_bar_row_501,Vibe Hotel,2008,419-443 Royal Parade,Parkville,69,-37.78289944,144.958804
20191029_bar_row_503,INU Bar & Restuarant,2008,156-292 Grattan Street,Parkville,200,-37.79739836,144.9612468
20191029_bar_row_508,BCM Bar & Balcony,2011,425-427 Docklands Drive,Docklands,350,-37.81517782,144.9390269
20191029_bar_row_510,Pensione Hotel Melbourne,2008,10-22 Spencer Street,Melbourne (CBD),50,-37.82050677,144.9552421
20191029_bar_row_519,Jankara Japanese Bar,2008,300 Russell Street,Melbourne (CBD),80,-37.80951668,144.966904
20191029_bar_row_520,Bisq Cafe,2008,107-109 Flinders Lane,Melbourne (CBD),170,-37.81560645,144.9708344
20191029_bar_row_524,Rue Bebelons,2008,319-323 Swanston Street,Melbourne (CBD),100,-37.81076317,144.9640475
20191029_bar_row_525,Sahara Restaurant,2008,301-303 Swanston Street,Melbourne (CBD),140,-37.81107765,144.9641938
20191029_bar_row_528,Club Odeon,2008,8 Whiteman Street,Southbank,560,-37.82312164,144.9586604
20191029_bar_row_529,Studio 3,2008,8 Whiteman Street,Southbank,900,-37.82312164,144.9586604
20191029_bar_row_533,All Nations Bar,2008,566-580 Flinders Street,Melbourne (CBD),98,-37.82072034,144.9553465
20191029_bar_row_534,The Balcony,2008,422-428 Little Collins Street,Melbourne (CBD),200,-37.8159076,144.960326
20191029_bar_row_537,The Adelphi Hotel,2008,187 Flinders Lane,Melbourne (CBD),80,-37.81635789,144.9683751
20191029_bar_row_539,CitiClub On Queen Hotel,2008,111-129 Queen Street,Melbourne (CBD),1505,-37.81581152,144.9606367
20191029_bar_row_545,Kouzina Restaurant,2008,3 Southgate Avenue,Southbank,200,-37.82066923,144.9662623
20191029_bar_row_546,Blue Diamond Salon,2008,111-129 Queen Street,Melbourne (CBD),60,-37.81581152,144.9606367
20191029_bar_row_547,Fluid Oz Bar,2004,442-450 Elizabeth Street,Melbourne (CBD),365,-37.8083077,144.9608588
20191029_bar_row_549,Bass Lounge,2008,100-116 Bourke Street,Melbourne (CBD),350,-37.81170307,144.9697778
20191029_bar_row_551,Oaks on Market,2008,54-60 Market Street,Melbourne (CBD),45,-37.81778076,144.9608283
20191029_bar_row_552,Club F4,2004,318-322 Little Collins Street,Melbourne (CBD),380,-37.81488174,144.9640121
20191029_bar_row_553,Madisons Restaurant Bar Lounge,2004,457-471 Bourke Street,Melbourne (CBD),280,-37.81547268,144.9601886
20191029_bar_row_554,RU-CO,2013,121-131 Collins Street,Melbourne (CBD),400,-37.81516811,144.9698467
20191029_bar_row_570,Deep Dish Bar & Cafe,2004,156-292 Grattan Street,Parkville,400,-37.79739836,144.9612468
20191029_bar_row_589,Hidden Bar Restaurant,2004,313-315 Flinders Lane,Melbourne (CBD),100,-37.81763918,144.9638507
20191029_bar_row_614,Decca Bar,2011,93-95 Queen Street,Melbourne (CBD),167,-37.81637876,144.9609695
20191029_bar_row_623,The Hi -Fi Melbourne,2011,125-133 Swanston Street,Melbourne (CBD),800,-37.81472467,144.9658102
20191029_bar_row_625,Ra,2013,86-88 Collins Street,Melbourne (CBD),83,-37.81393777,144.9705847
20191029_bar_row_630,Canary Club,2008,114-120 Russell Street,Melbourne (CBD),150,-37.81350285,144.9689753
20191029_bar_row_632,Kingpin Melbourne Central,2008,183-265 La Trobe Street,Melbourne (CBD),760,-37.81073331,144.9630189
20191029_bar_row_633,Hush Bar @ Melbourne Central,2008,183-265 La Trobe Street,Melbourne (CBD),200,-37.81073331,144.9630189
20191029_bar_row_634,Hoyts Cinemas,2008,183-265 La Trobe Street,Melbourne (CBD),300,-37.81073331,144.9630189
20191029_bar_row_635,The Pub At Crown,2008,8 Whiteman Street,Southbank,300,-37.82312164,144.9586604
20191029_bar_row_636,Fidel's Bar & Lounge,2008,8 Whiteman Street,Southbank,100,-37.82312164,144.9586604
20191029_bar_row_640,The Melbourne Room,2006,391-393 Little Lonsdale Street,Melbourne (CBD),175,-37.81187439,144.9603411
20191029_bar_row_645,Section 8 Container Bar,2006,27-29 Tattersalls Lane,Melbourne (CBD),100,-37.81176167,144.9653899
20191029_bar_row_664,Lower House,2006,2 Swanston Street,Melbourne (CBD),355,-37.81784465,144.9699175
20191029_bar_row_676,E-Fiftyfive,2013,55-57 Elizabeth Street,Melbourne (CBD),88,-37.81697242,144.9641302
20191029_bar_row_682,Equinox Bar Restaurant,2013,183-265 La Trobe Street,Melbourne (CBD),80,-37.81073331,144.9630189
20191029_bar_row_683,Partyworld,2013,183-265 La Trobe Street,Melbourne (CBD),500,-37.81073331,144.9630189
20191029_bar_row_685,Red Rhythm,2006,252-254 Flinders Lane,Melbourne (CBD),30,-37.8166033,144.9655966
20191029_bar_row_686,L2 Cafe Bar,2006,338-352 Bourke Street,Melbourne (CBD),362,-37.81360425,144.9632879
20191029_bar_row_688,Tunnel Nightclub,2006,590-592 Little Bourke Street,Melbourne (CBD),700,-37.81533836,144.9546987
20191029_bar_row_689,Velvet Underground,2013,167-175 Franklin Street,Melbourne (CBD),200,-37.80895967,144.9591538
20191029_bar_row_690,Spice Market,2013,121-131 Collins Street,Melbourne (CBD),600,-37.81516811,144.9698467
20191029_bar_row_691,Paris Cat Jazz Club,2006,4-6 Goldie Place,Melbourne (CBD),200,-37.81351769,144.9608287
20191029_bar_row_697,Melbourne Central Lion Heart,2006,183-265 La Trobe Street,Melbourne (CBD),550,-37.81073331,144.9630189
20191029_bar_row_698,Kingpin Melbourne Central Pty Ltd,2006,183-265 La Trobe Street,Melbourne (CBD),760,-37.81073331,144.9630189
20191029_bar_row_700,Hoyts Cinemas Limited,2006,183-265 La Trobe Street,Melbourne (CBD),300,-37.81073331,144.9630189
20191029_bar_row_704,The Fringe,2013,33-39 Little Lonsdale Street,Melbourne (CBD),400,-37.8091842,144.9707325
20191029_bar_row_716,Strike Bowling,2011,221 Little Lonsdale Street,Melbourne (CBD),370,-37.810658,144.9657034
20191029_bar_row_717,Caffeine At Re Vault,2011,344 Swanston Street,Melbourne (CBD),150,-37.80818365,144.9645504
20191029_bar_row_718,Bambu Bar,2011,107-109 Flinders Lane,Melbourne (CBD),230,-37.81560645,144.9708344
20191029_bar_row_722,University House Club,2011,156-292 Grattan Street,Parkville,611,-37.79739836,144.9612468
20191029_bar_row_723,INU Bar & Restuarant/Chefs Table,2011,156-292 Grattan Street,Parkville,200,-37.79739836,144.9612468
20191029_bar_row_728,Captain Melville,2013,34-38 Franklin Street,Melbourne (CBD),355,-37.80752292,144.9616126
20191029_bar_row_730,The Paris Cat,2011,4-6 Goldie Place,Melbourne (CBD),120,-37.81351769,144.9608287
20191029_bar_row_731,Lagerfield Bar & Beer Garden,2013,8 Whiteman Street,Southbank,650,-37.82312164,144.9586604
20191029_bar_row_732,Fireflies Club,2013,118-122 Bourke Street,Melbourne (CBD),72,-37.81207418,144.969548
20191029_bar_row_733,The Emerald Peacock,2011,233-237 Lonsdale Street,Melbourne (CBD),300,-37.81158031,144.9655481
20191029_bar_row_734,The Trust,2013,21-31 Market Street,Melbourne (CBD),350,-37.81864585,144.9604206
20191029_bar_row_736,The Joint Bar,2016,31-39 Elizabeth Street,Melbourne (CBD),329,-37.81741878,144.9643316
20191029_bar_row_738,Massoni Wine Bar,2013,90-98 Collins Street,Melbourne (CBD),112,-37.8139675,144.9702813
20191029_bar_row_739,Fashion Lounge,2013,121-123 Flinders Lane,Melbourne (CBD),350,-37.81567009,144.9705132
20191029_bar_row_743,The Fair Trader,2013,11-37 Exhibition Street,Melbourne (CBD),118,-37.81546152,144.9717262
20191029_bar_row_744,Tramp Bar,2011,14-20 King Street,Melbourne (CBD),200,-37.81977635,144.9577148
20191029_bar_row_746,Forum Theatre Bar,2013,150-162 Flinders Street,Melbourne (CBD),1500,-37.81648541,144.9693866
20191029_bar_row_747,HJC Bar,2013,156-292 Grattan Street,Parkville,200,-37.79739836,144.9612468
20191029_bar_row_749,Meat Ball,2013,133-135 Flinders Lane,Melbourne (CBD),110,-37.81573536,144.9701585
20191029_bar_row_751,Red Love,2011,401-405 Swanston Street,Melbourne (CBD),200,-37.80904283,144.963217
20191029_bar_row_753,Cafe De Tuscany,2011,429 Little Collins Street,Melbourne (CBD),117,-37.8162783,144.960452
20191029_bar_row_755,Rooftop Bar & Cinema,2011,248-258 Swanston Street,Melbourne (CBD),200,-37.81199559,144.9652504
20191029_bar_row_756,The Last Jar,2016,614-616 Elizabeth Street,Carlton,250,-37.80389369,144.9589387
20191029_bar_row_760,24 Moons,2011,104-112 Flinders Street,Melbourne (CBD),195,-37.81600001,144.9711544
20191029_bar_row_761,Highlander Bar,2011,11A Highlander Lane,Melbourne (CBD),202,-37.81970334,144.9579702
20191029_bar_row_762,Gami Chicken and Beer,2011,100 Little Lonsdale Street,Melbourne (CBD),73,-37.80913623,144.9687195
20191029_bar_row_763,Section 8 Bar,2013,27-29 Tattersalls Lane,Melbourne (CBD),100,-37.81176167,144.9653899
20191029_bar_row_765,Rooftop Cinema & Bar,2013,248-258 Swanston Street,Melbourne (CBD),200,-37.81199559,144.9652504
20191029_bar_row_771,CO,2011,8 Whiteman Street,Southbank,560,-37.82312164,144.9586604
20191029_bar_row_773,P J O'Briens Irish Pub & Side Bar,2011,3 Southgate Avenue,Southbank,550,-37.82066923,144.9662623
20191029_bar_row_775,Bertha Brown,2011,562-564 Flinders Street,Melbourne (CBD),270,-37.82056934,144.9556291
20191029_bar_row_779,Partyworld Karaoke,2011,183-265 La Trobe Street,Melbourne (CBD),500,-37.81073331,144.9630189
20191029_bar_row_780,Transport Hotel,2011,2 Swanston Street,Melbourne (CBD),600,-37.81784465,144.9699175
20191029_bar_row_781,Eve Bar Lounge,2006,334-342 City Road,Southbank,600,-37.82783816,144.9573539
20191029_bar_row_786,High Fidelity,2011,457-471 Bourke Street,Melbourne (CBD),500,-37.81547268,144.9601886
20191029_bar_row_790,Turf Club Hotel,2013,1-3 Flemington Road,North Melbourne,629,-37.80130394,144.9563792
20191029_bar_row_791,Ponfish Island,2011,Evan Walker Bridge,Southbank,150,-37.81968992,144.9650858
20191029_bar_row_797,Cabana Club,2011,69-73 Collins Street,Melbourne (CBD),180,-37.8143446,144.9713489
20191029_bar_row_802,Tufclub,2011,1-3 Flemington Road,North Melbourne,629,-37.80130394,144.9563792
20191029_bar_row_803,Transit Cocktail Lounge,2011,2 Swanston Street,Melbourne (CBD),200,-37.81784465,144.9699175
20191029_bar_row_805,Lucky Chans,2011,8 Whiteman Street,Southbank,340,-37.82312164,144.9586604
20191029_bar_row_806,Crown Casino,2011,8 Whiteman Street,Southbank,320,-37.82312164,144.9586604
20191029_bar_row_807,Vibe Savoy Hotel Melbourne,2011,122-132 Spencer Street,Melbourne (CBD),40,-37.81777221,144.9539293
20191029_bar_row_809,BLVD Bar,2006,1-9 Freshwater Place,Southbank,562,-37.82167834,144.962154
20191029_bar_row_813,The European,2011,161 Spring Street,Melbourne (CBD),703,-37.8109513,144.9724291
20191029_bar_row_815,M.O.O.,2011,318-322 Little Bourke Street,Melbourne (CBD),55,-37.81292437,144.9631276
20191029_bar_row_817,Campari House,2011,21-25 Hardware Lane,Melbourne (CBD),326,-37.81409153,144.9613142
20191029_bar_row_818,Legends Bar,2013,122-148 Harbour Esplanade,Docklands,250,-37.81656591,144.9475776
20191029_bar_row_820,Wonderland Karaoke,2013,206-218 Bourke Street,Melbourne (CBD),400,-37.81259409,144.9668768
20191029_bar_row_821,VS Sports Bar,2013,206-218 Bourke Street,Melbourne (CBD),80,-37.81259409,144.9668768
20191029_bar_row_822,R2 Restaurant & Bar,2011,54-60 Market Street,Melbourne (CBD),370,-37.81778076,144.9608283
20191029_bar_row_823,Alexis Restaurant,2011,54-60 Market Street,Melbourne (CBD),370,-37.81778076,144.9608283
20191029_bar_row_827,Cabinet Bar,2008,146 Swanston Street,Melbourne (CBD),100,-37.81417648,144.9662039
20191029_bar_row_830,Charlie's Bar,2008,67-73 Hardware Lane,Melbourne (CBD),143,-37.81323451,144.960908
20191029_bar_row_831,The Melbourne RSL,2011,27 Windsor Place,Melbourne (CBD),240,-37.81194657,144.9724924
20191029_bar_row_832,Recorded Music Salon,2008,11 Collins Street,Melbourne (CBD),110,-37.81377997,144.9734622
20191029_bar_row_833,Eve Bar Launge,2008,334-342 City Road,Southbank,600,-37.82783816,144.9573539
20191029_bar_row_834,Chez Regine,2011,270 Russell Street,Melbourne (CBD),90,-37.81011116,144.9671591
20191029_bar_row_839,Mail Exchange Hotel,2011,672-696 Bourke Street,Melbourne (CBD),600,-37.81663038,144.9535902
20191029_bar_row_840,Levels Nightclub,2013,137-141 Bourke Street,Melbourne (CBD),400,-37.81279907,144.9691653
20191029_bar_row_841,Batman's Hill On Collins Hotel,2011,607-623 Collins Street,Melbourne (CBD),1500,-37.81929312,144.95469
20191029_bar_row_842,Money Order Office,2008,318-322 Little Bourke Street,Melbourne (CBD),55,-37.81292437,144.9631276
20191029_bar_row_843,Eau-De-Vie,2013,84-94 Flinders Street,Melbourne (CBD),150,-37.81587662,144.9716757
20191029_bar_row_844,Eureka 89 Pty Ltd,2006,3-7 Riverside Quay,Southbank,150,-37.82166549,144.9645668
20191029_bar_row_846,Bambu Cafe,2008,107-109 Flinders Lane,Melbourne (CBD),170,-37.81560645,144.9708344
20191029_bar_row_847,Jwow Bar,2011,221 Little Lonsdale Street,Melbourne (CBD),100,-37.810658,144.9657034
20191029_bar_row_850,Music Box  - Karaoke Bar,2008,547-549 Elizabeth Street,North Melbourne,150,-37.80538132,144.9584784
20191029_bar_row_859,Fusion,2008,8 Whiteman Street,Southbank,600,-37.82312164,144.9586604
20191029_bar_row_861,Alto Events,2013,338-352 Bourke Street,Melbourne (CBD),400,-37.81360425,144.9632879
20191029_bar_row_864,Vodka Locka & Red Leaf Restaurant,2011,2 Boundary Road,North Melbourne,40,-37.79531826,144.9392333
20191029_bar_row_865,Bar Ampere,2013,16-30 Russell Place,Melbourne (CBD),60,-37.81355434,144.9674275
20191029_bar_row_867,Blue Moon Bar,2013,50-58 MacKenzie Street,Melbourne (CBD),200,-37.80749583,144.9660836
20191029_bar_row_873,Candela Nuevo,2016,2-8 Queen Street,Melbourne (CBD),300,-37.81858716,144.9627098
20191029_bar_row_874,Mon Bijou,2016,187 Flinders Lane,Melbourne (CBD),180,-37.81635789,144.9683751
20191029_bar_row_881,Roxanne Parlour,2011,152-158 Bourke Street,Melbourne (CBD),450,-37.81206119,144.9685359
20191029_bar_row_883,The Brasilian Bean,2013,430-442 Collins Street,Melbourne (CBD),80,-37.81703239,144.9597623
20191029_bar_row_884,Saint & Rogue,2013,582-584 Little Collins Street,Melbourne (CBD),300,-37.81740928,144.9553525
20191029_bar_row_885,The Long Room,2013,162-168 Collins Street,Melbourne (CBD),620,-37.81450301,144.9678476
20191029_bar_row_886,Flemington & Kensington RSL Club,2008,25-27 Rankins Road,Kensington,90,-37.78932218,144.9321953
20191029_bar_row_887,Guandi Lounge & Bar,2011,213-217 Russell Street,Melbourne (CBD),100,-37.81156167,144.9672365
20191029_bar_row_889,Pearson and Murph'y Cafe,2011,124 La Trobe Street,Melbourne (CBD),156,-37.80818365,144.9645504
20191029_bar_row_890,Ice Lounge & Ski Lounge,2011,296-298 Russell Street,Melbourne (CBD),152,-37.80957196,144.9669287
20191029_bar_row_892,The Beaufort,2016,415-421 Rathdowne Street,Carlton,50,-37.79652005,144.9704262
20191029_bar_row_894,All Nations Backpackers Bar,2013,566-580 Flinders Street,Melbourne (CBD),98,-37.82072034,144.9553465
20191029_bar_row_896,Papa Goose,2011,91-93 Flinders Lane,Melbourne (CBD),440,-37.81543506,144.9712228
20191029_bar_row_899,Bisq Bar & Grill,2011,107-109 Flinders Lane,Melbourne (CBD),170,-37.81560645,144.9708344
20191029_bar_row_901,Eureka 89,2011,3-7 Riverside Quay,Southbank,150,-37.82166549,144.9645668
20191029_bar_row_903,The Atlantic,2011,8 Whiteman Street,Southbank,508,-37.82312164,144.9586604
20191029_bar_row_904,Chaplin Karaoke Bar,2011,428-432 Little Bourke Street,Melbourne (CBD),90,-37.81392392,144.9597229
20191029_bar_row_905,Treasury Restaurant,2011,394 Collins Street,Melbourne (CBD),250,-37.81666775,144.9610454
20191029_bar_row_907,Syn Bar,2011,163-169 Russell Street,Melbourne (CBD),350,-37.81246709,144.9676479
20191029_bar_row_910,Oddfellows Hotel,2011,33-39 Little Lonsdale Street,Melbourne (CBD),400,-37.8091842,144.9707325
20191029_bar_row_911,Pop,2013,68-78 Hardware Lane,Melbourne (CBD),280,-37.8130703,144.9611061
20191029_bar_row_912,NG Karaoke Bar,2013,242-244 Little Bourke Street,Melbourne (CBD),334,-37.81213633,144.965603
20191029_bar_row_913,Rosati Restaurant,2011,95-101 Flinders Lane,Melbourne (CBD),840,-37.81553247,144.9711039
20191029_bar_row_919,Left Bank Melbourne,2011,1-9 Southbank Boulevard,Southbank,400,-37.8210403,144.9628914
20191029_bar_row_920,Seamstress,2011,113 Lonsdale Street,Melbourne (CBD),160,-37.81056538,144.9690111
20191029_bar_row_921,Cash Box KTV,2011,22-26 Corrs Lane,Melbourne (CBD),200,-37.8109979,144.9683249
20191029_bar_row_922,Carpe Diem Bar & Lounge,2011,22-26 Corrs Lane,Melbourne (CBD),50,-37.8109979,144.9683249
20191029_bar_row_925,The Elephant and Wheelbarrow,2013,94-96 Bourke Street,Melbourne (CBD),450,-37.81191058,144.9702485
20191029_bar_row_954,The Night Cat City,2011,277-279 Flinders Lane,Melbourne (CBD),400,-37.81724201,144.9652979
20191029_bar_row_957,Deck 10,2011,187 Flinders Lane,Melbourne (CBD),116,-37.81635789,144.9683751
20191029_bar_row_963,Paloma,2011,480-490 Collins Street,Melbourne (CBD),80,-37.8176551,144.9579514
20191029_bar_row_964,Eleven 37,2011,11-37 Exhibition Street,Melbourne (CBD),123,-37.81546152,144.9717262
20191029_bar_row_965,Belgian Beer Cafe Melbourne,2013,3-7 Riverside Quay,Southbank,638,-37.82166549,144.9645668
20191029_bar_row_966,Curve Bar,2013,100 St Kilda Road,Southbank,300,-37.82094188,144.9682264
20191029_bar_row_976,Rockstar Bowling,2011,183-265 La Trobe Street,Melbourne (CBD),760,-37.81073331,144.9630189
20191029_bar_row_979,Blvd Bar,2008,1-9 Freshwater Place,Southbank,562,-37.82167834,144.962154
20191029_bar_row_985,Astor Hotel,2016,414-422 Lygon Street,Carlton,120,-37.79694555,144.9678126
20191029_bar_row_986,Wolfs Lair,2016,331-335 Lygon Street,Carlton,80,-37.7975082,144.9671779
20191029_bar_row_989,K29 Karaoke Lounge Bar,2011,209-215 Bourke Street,Melbourne (CBD),150,-37.81328093,144.9672994
20191029_bar_row_998,The Lounge,2013,243-249 Swanston Street,Melbourne (CBD),212,-37.81230108,144.9647365
