20191029_streetlight_row_106,1540562,Feature Lighting -,9,10,Pole: Multiple Fixed,-37.82394834176352,144.94743258977192
20191029_streetlight_row_107,1541092,Feature Lighting - NewQuay Promenade between Doepel Way and Pearl River Road,9,0,Pole: Multiple Fixed,-37.815530674711304,144.93999436495656
20191029_streetlight_row_108,1542583,Feature Lighting -,9,0,Pole: Multiple Fixed,-37.82273867577946,144.9468051891951
20191029_streetlight_row_109,1542613,Feature Lighting -,9,0,Pole: Multiple Fixed,-37.82267674400592,144.9462176123851
20191029_streetlight_row_110,1541850,Feature Lighting -,0,0,Pole: Multiple Fixed,-37.82379906807938,144.95211501078273
20191029_streetlight_row_111,1542308,Feature Lighting - Swanston Street between Little Lonsdale Street and La Trobe Street,9,0,Pole: Multiple Fixed,-37.81031345201958,144.96403599091573
20191029_streetlight_row_112,1347697,Feature Lighting - Docklands,5,70,Inground,-37.82476008587554,144.94709272683298
20191029_streetlight_row_113,1347084,Feature Lighting - Docklands,1,0,Inground,-37.81447374650833,144.94287566280016
20191029_streetlight_row_114,1544806,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way,9,0,Pole: Multiple Fixed,-37.814607225397516,144.9426712465937
20191029_streetlight_row_115,1543839,Feature Lighting - Intersection of Lonsdale Street and Russell Street,13,14,Pole: Multiple Fixed,-37.8108318307013,144.96705114839472
20191029_streetlight_row_116,1348384,Feature Lighting - Docklands,5,70,Inground,-37.8193483179776,144.95358428216002
20191029_streetlight_row_117,1541827,Feature Lighting -,0,0,Pole: Multiple Fixed,-37.82351068026162,144.95198073175612
20191029_streetlight_row_118,1544433,Feature Lighting - Saint Mangos Lane between Caravel Lane and Newquay Promenade,9,0,Pole: Multiple Fixed,-37.81479439228772,144.94172207434568
20191029_streetlight_row_119,1541998,Feature Lighting - Parliament Gardens,9,0,Pole: Multiple Fixed,-37.809756404930695,144.97353672980242
20191029_streetlight_row_120,1347724,Feature Lighting - Docklands,3,36,Parapet,-37.81759956127619,144.95031192569007
20191029_streetlight_row_121,1544778,Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane,0,0,no_data,-37.82465928003731,144.94568635372752
20191029_streetlight_row_122,1541772,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.823758570396,144.94741336188986
